#Person location Sublocation StartTime EndTime Type
10004 1 2 300600 390600 3
10004 1 1 390600 391200 2
10004 1 3 391200 392100 2
10004 9910004 1 392100 434400 1
10004 1 1 434400 435000 2
10004 1 3 435000 435900 2
10004 977 1 435900 436800 4
10004 977 2 436800 437100 5
10004 90400 1 437100 437700 6
10004 977 1 437700 438600 4
10004 977 2 438600 438900 5
10004 1 2 438900 528900 3
10004 1 1 528900 529500 2
10004 1 3 529500 530400 2
10004 9910004 1 530400 572700 1
10004 1 1 572700 573300 2
10004 1 3 573300 574200 2
10004 976 1 574200 575100 4
10004 976 2 575100 575400 5
10004 977 1 575400 576300 4
10004 977 2 576300 576600 5
10004 976 1 576600 577500 4
10004 976 2 577500 577800 5
10004 976 1 577800 578700 4
10004 976 2 578700 579000 5
10004 1 2 579000 669000 3
10004 1 1 669000 669600 2
10004 1 3 669600 670500 2
10004 9910004 1 670500 712800 1
10004 1 1 712800 713400 2
10004 1 3 713400 714300 2
10004 976 1 714300 715200 4
10004 976 2 715200 715500 5
10004 1 2 715500 805500 3
10004 1 1 805500 806100 2
10004 1 3 806100 807000 2
10004 9910004 1 807000 849300 1
10004 1 1 849300 849900 2
10004 1 3 849900 850800 2
10004 977 1 850800 851700 4
10004 977 2 851700 852000 5
10004 977 1 852000 852900 4
10004 977 2 852900 853200 5
10004 1 2 853200 943200 3
10004 1 1 943200 943800 2
10004 1 3 943800 944700 2
10004 9910004 1 944700 987000 1
10004 1 1 987000 987600 2
10004 1 3 987600 988500 2
10004 976 1 988500 989400 4
10004 976 2 989400 989700 5
10004 1 2 989700 1079700 3
10004 1 1 1079700 1080300 2
10004 1 3 1080300 1081200 2
10004 9910004 1 1081200 1123500 1
10004 1 1 1123500 1124100 2
10004 1 3 1124100 1125000 2
10004 977 1 1125000 1125900 4
10004 977 2 1125900 1126200 5
10004 976 1 1126200 1127100 4
10004 976 2 1127100 1127400 5
10004 976 1 1127400 1128300 4
10004 976 2 1128300 1128600 5
10004 1 2 1128600 1218600 3
10004 1 1 1218600 1219200 2
10004 1 3 1219200 1220100 2
10004 9910004 1 1220100 1262400 1
10004 1 1 1262400 1263000 2
10004 1 3 1263000 1263900 2
10004 976 1 1263900 1264800 4
10004 976 2 1264800 1265100 5
10004 1 2 1265100 1355100 3
10004 1 1 1355100 1355700 2
10004 1 3 1355700 1356600 2
10004 9910004 1 1356600 1398900 1
10004 1 1 1398900 1399500 2
10004 1 3 1399500 1400400 2
10004 977 1 1400400 1401300 4
10004 977 2 1401300 1401600 5
10004 976 1 1401600 1402500 4
10004 976 2 1402500 1402800 5
10004 976 1 1402800 1403700 4
10004 976 2 1403700 1404000 5
10004 1 2 1404000 1494000 3
10004 1 1 1494000 1494600 2
10004 1 3 1494600 1495500 2
10004 9910004 1 1495500 1537800 1
10004 1 1 1537800 1538400 2
10004 1 3 1538400 1539300 2
10004 977 1 1539300 1540200 4
10004 977 2 1540200 1540500 5
10004 977 1 1540500 1541400 4
10004 977 2 1541400 1541700 5
10004 976 1 1541700 1542600 4
10004 976 2 1542600 1542900 5
10004 1 2 1542900 1632900 3
10004 1 1 1632900 1633500 2
10004 1 3 1633500 1634400 2
10004 9910004 1 1634400 1676700 1
10004 1 1 1676700 1677300 2
10004 1 3 1677300 1678200 2
10004 977 1 1678200 1679100 4
10004 977 2 1679100 1679400 5
10004 977 1 1679400 1680300 4
10004 977 2 1680300 1680600 5
10004 90400 1 1680600 1681200 6
10004 977 1 1681200 1682100 4
10004 977 2 1682100 1682400 5
10004 977 1 1682400 1683300 4
10004 977 2 1683300 1683600 5
10004 976 1 1683600 1684500 4
10004 976 2 1684500 1684800 5
10004 977 1 1684800 1685700 4
10004 977 2 1685700 1686000 5
10004 1 2 1686000 1776000 3
10004 1 1 1776000 1776600 2
10004 1 3 1776600 1777500 2
10004 9910004 1 1777500 1819800 1
10004 1 1 1819800 1820400 2
10004 1 3 1820400 1821300 2
10004 976 1 1821300 1822200 4
10004 976 2 1822200 1822500 5
10004 977 1 1822500 1823400 4
10004 977 2 1823400 1823700 5
10004 1 2 1823700 1913700 3
10004 1 1 1913700 1914300 2
10004 1 3 1914300 1915200 2
10004 9910004 1 1915200 1957500 1
10004 1 1 1957500 1958100 2
10004 1 3 1958100 1959000 2
10004 977 1 1959000 1959900 4
10004 977 2 1959900 1960200 5
10004 1 2 1960200 2050200 3
10004 1 1 2050200 2050800 2
10004 1 3 2050800 2051700 2
10004 9910004 1 2051700 2094000 1
10004 1 1 2094000 2094600 2
10004 1 3 2094600 2095500 2
10004 977 1 2095500 2096400 4
10004 977 2 2096400 2096700 5
10004 976 1 2096700 2097600 4
10004 976 2 2097600 2097900 5
10004 90400 1 2097900 2098500 6
10004 976 1 2098500 2099400 4
10004 976 2 2099400 2099700 5
10004 1 2 2099700 2189700 3
10004 1 1 2189700 2190300 2
10004 1 3 2190300 2191200 2
10004 9910004 1 2191200 2233500 1
10004 1 1 2233500 2234100 2
10004 1 3 2234100 2235000 2
10004 976 1 2235000 2235900 4
10004 976 2 2235900 2236200 5
10004 977 1 2236200 2237100 4
10004 977 2 2237100 2237400 5
10004 1 2 2237400 2327400 3
10004 1 1 2327400 2328000 2
10004 1 3 2328000 2328900 2
10004 9910004 1 2328900 2371200 1
10004 1 1 2371200 2371800 2
10004 1 3 2371800 2372700 2
10004 977 1 2372700 2373600 4
10004 977 2 2373600 2373900 5
10004 90400 1 2373900 2374500 6
10004 977 1 2374500 2375400 4
10004 977 2 2375400 2375700 5
10004 977 1 2375700 2376600 4
10004 977 2 2376600 2376900 5
10004 976 1 2376900 2377800 4
10004 976 2 2377800 2378100 5
10004 1 2 2378100 2468100 3
10004 1 1 2468100 2468700 2
10004 1 3 2468700 2469600 2
10004 9910004 1 2469600 2511900 1
10004 1 1 2511900 2512500 2
10004 1 3 2512500 2513400 2
10004 977 1 2513400 2514300 4
10004 977 2 2514300 2514600 5
10004 976 1 2514600 2515500 4
10004 976 2 2515500 2515800 5
10004 977 1 2515800 2516700 4
10004 977 2 2516700 2517000 5
10004 1 2 2517000 2607000 3
10004 1 1 2607000 2607600 2
10004 1 3 2607600 2608500 2
10005 9910005 1 0 22500 1
10005 1 1 22500 23100 2
10005 1 3 23100 24000 2
10005 979 1 24000 24900 4
10005 979 2 24900 25200 5
10005 1 2 25200 115200 3
10005 1 1 115200 115800 2
10005 1 3 115800 116700 2
10005 9910005 1 116700 159000 1
10005 1 1 159000 159600 2
10005 1 3 159600 160500 2
10005 978 1 160500 161400 4
10005 978 2 161400 161700 5
10005 978 1 161700 162600 4
10005 978 2 162600 162900 5
10005 979 1 162900 163800 4
10005 979 2 163800 164100 5
10005 1 2 164100 254100 3
10005 1 1 254100 254700 2
10005 1 3 254700 255600 2
10005 9910005 1 255600 297900 1
10005 1 1 297900 298500 2
10005 1 3 298500 299400 2
10005 978 1 299400 300300 4
10005 978 2 300300 300600 5
10005 979 1 300600 301500 4
10005 979 2 301500 301800 5
10005 979 1 301800 302700 4
10005 979 2 302700 303000 5
10005 90400 1 303000 303600 6
10005 979 1 303600 304500 4
10005 979 2 304500 304800 5
10005 1 2 304800 394800 3
10005 1 1 394800 395400 2
10005 1 3 395400 396300 2
10005 9910005 1 396300 438600 1
10005 1 1 438600 439200 2
10005 1 3 439200 440100 2
10005 979 1 440100 441000 4
10005 979 2 441000 441300 5
10005 979 1 441300 442200 4
10005 979 2 442200 442500 5
10005 978 1 442500 443400 4
10005 978 2 443400 443700 5
10005 1 2 443700 533700 3
10005 1 1 533700 534300 2
10005 1 3 534300 535200 2
10005 9910005 1 535200 577500 1
10005 1 1 577500 578100 2
10005 1 3 578100 579000 2
10005 979 1 579000 579900 4
10005 979 2 579900 580200 5
10005 90400 1 580200 580800 6
10005 979 1 580800 581700 4
10005 979 2 581700 582000 5
10005 979 1 582000 582900 4
10005 979 2 582900 583200 5
10005 978 1 583200 584100 4
10005 978 2 584100 584400 5
10005 1 2 584400 674400 3
10005 1 1 674400 675000 2
10005 1 3 675000 675900 2
10005 9910005 1 675900 718200 1
10005 1 1 718200 718800 2
10005 1 3 718800 719700 2
10005 978 1 719700 720600 4
10005 978 2 720600 720900 5
10005 978 1 720900 721800 4
10005 978 2 721800 722100 5
10005 1 2 722100 812100 3
10005 1 1 812100 812700 2
10005 1 3 812700 813600 2
10005 9910005 1 813600 855900 1
10005 1 1 855900 856500 2
10005 1 3 856500 857400 2
10005 979 1 857400 858300 4
10005 979 2 858300 858600 5
10005 978 1 858600 859500 4
10005 978 2 859500 859800 5
10005 979 1 859800 860700 4
10005 979 2 860700 861000 5
10005 1 2 861000 951000 3
10005 1 1 951000 951600 2
10005 1 3 951600 952500 2
10005 9910005 1 952500 994800 1
10005 1 1 994800 995400 2
10005 1 3 995400 996300 2
10005 978 1 996300 997200 4
10005 978 2 997200 997500 5
10005 1 2 997500 1087500 3
10005 1 1 1087500 1088100 2
10005 1 3 1088100 1089000 2
10005 9910005 1 1089000 1131300 1
10005 1 1 1131300 1131900 2
10005 1 3 1131900 1132800 2
10005 979 1 1132800 1133700 4
10005 979 2 1133700 1134000 5
10005 978 1 1134000 1134900 4
10005 978 2 1134900 1135200 5
10005 978 1 1135200 1136100 4
10005 978 2 1136100 1136400 5
10005 1 2 1136400 1226400 3
10005 1 1 1226400 1227000 2
10005 1 3 1227000 1227900 2
10005 9910005 1 1227900 1270200 1
10005 1 1 1270200 1270800 2
10005 1 3 1270800 1271700 2
10005 979 1 1271700 1272600 4
10005 979 2 1272600 1272900 5
10005 978 1 1272900 1273800 4
10005 978 2 1273800 1274100 5
10005 90400 1 1274100 1274700 6
10005 978 1 1274700 1275600 4
10005 978 2 1275600 1275900 5
10005 1 2 1275900 1365900 3
10005 1 1 1365900 1366500 2
10005 1 3 1366500 1367400 2
10005 9910005 1 1367400 1409700 1
10005 1 1 1409700 1410300 2
10005 1 3 1410300 1411200 2
10005 979 1 1411200 1412100 4
10005 979 2 1412100 1412400 5
10005 979 1 1412400 1413300 4
10005 979 2 1413300 1413600 5
10005 979 1 1413600 1414500 4
10005 979 2 1414500 1414800 5
10005 978 1 1414800 1415700 4
10005 978 2 1415700 1416000 5
10005 979 1 1416000 1416900 4
10005 979 2 1416900 1417200 5
10005 1 2 1417200 1507200 3
10005 1 1 1507200 1507800 2
10005 1 3 1507800 1508700 2
10005 9910005 1 1508700 1551000 1
10005 1 1 1551000 1551600 2
10005 1 3 1551600 1552500 2
10005 978 1 1552500 1553400 4
10005 978 2 1553400 1553700 5
10005 1 2 1553700 1643700 3
10005 1 1 1643700 1644300 2
10005 1 3 1644300 1645200 2
10005 9910005 1 1645200 1687500 1
10005 1 1 1687500 1688100 2
10005 1 3 1688100 1689000 2
10005 978 1 1689000 1689900 4
10005 978 2 1689900 1690200 5
10005 978 1 1690200 1691100 4
10005 978 2 1691100 1691400 5
10005 1 2 1691400 1781400 3
10005 1 1 1781400 1782000 2
10005 1 3 1782000 1782900 2
10005 9910005 1 1782900 1825200 1
10005 1 1 1825200 1825800 2
10005 1 3 1825800 1826700 2
10005 978 1 1826700 1827600 4
10005 978 2 1827600 1827900 5
10005 978 1 1827900 1828800 4
10005 978 2 1828800 1829100 5
10005 1 2 1829100 1919100 3
10005 1 1 1919100 1919700 2
10005 1 3 1919700 1920600 2
10005 9910005 1 1920600 1962900 1
10005 1 1 1962900 1963500 2
10005 1 3 1963500 1964400 2
10005 978 1 1964400 1965300 4
10005 978 2 1965300 1965600 5
10005 1 2 1965600 2055600 3
10005 1 1 2055600 2056200 2
10005 1 3 2056200 2057100 2
10005 9910005 1 2057100 2099400 1
10005 1 1 2099400 2100000 2
10005 1 3 2100000 2100900 2
10005 978 1 2100900 2101800 4
10005 978 2 2101800 2102100 5
10005 1 2 2102100 2192100 3
10005 1 1 2192100 2192700 2
10005 1 3 2192700 2193600 2
10005 9910005 1 2193600 2235900 1
10005 1 1 2235900 2236500 2
10005 1 3 2236500 2237400 2
10005 979 1 2237400 2238300 4
10005 979 2 2238300 2238600 5
10005 1 2 2238600 2328600 3
10005 1 1 2328600 2329200 2
10005 1 3 2329200 2330100 2
10005 9910005 1 2330100 2372400 1
10005 1 1 2372400 2373000 2
10005 1 3 2373000 2373900 2
10005 979 1 2373900 2374800 4
10005 979 2 2374800 2375100 5
10005 979 1 2375100 2376000 4
10005 979 2 2376000 2376300 5
10005 1 2 2376300 2466300 3
10005 1 1 2466300 2466900 2
10005 1 3 2466900 2467800 2
10005 9910005 1 2467800 2510100 1
10005 1 1 2510100 2510700 2
10005 1 3 2510700 2511600 2
10005 978 1 2511600 2512500 4
10005 978 2 2512500 2512800 5
10005 1 2 2512800 2602800 3
10005 1 1 2602800 2603400 2
10005 1 3 2603400 2604300 2
10006 9910006 1 0 65700 1
10006 1 1 65700 66300 2
10006 1 3 66300 67200 2
10006 968 1 67200 68100 4
10006 968 2 68100 68400 5
10006 1 2 68400 158400 3
10006 1 1 158400 159000 2
10006 1 3 159000 159900 2
10006 9910006 1 159900 202200 1
10006 1 1 202200 202800 2
10006 1 3 202800 203700 2
10006 969 1 203700 204600 4
10006 969 2 204600 204900 5
10006 1 2 204900 294900 3
10006 1 1 294900 295500 2
10006 1 3 295500 296400 2
10006 9910006 1 296400 338700 1
10006 1 1 338700 339300 2
10006 1 3 339300 340200 2
10006 968 1 340200 341100 4
10006 968 2 341100 341400 5
10006 1 2 341400 431400 3
10006 1 1 431400 432000 2
10006 1 3 432000 432900 2
10006 9910006 1 432900 475200 1
10006 1 1 475200 475800 2
10006 1 3 475800 476700 2
10006 969 1 476700 477600 4
10006 969 2 477600 477900 5
10006 1 2 477900 567900 3
10006 1 1 567900 568500 2
10006 1 3 568500 569400 2
10006 9910006 1 569400 611700 1
10006 1 1 611700 612300 2
10006 1 3 612300 613200 2
10006 969 1 613200 614100 4
10006 969 2 614100 614400 5
10006 968 1 614400 615300 4
10006 968 2 615300 615600 5
10006 1 2 615600 705600 3
10006 1 1 705600 706200 2
10006 1 3 706200 707100 2
10006 9910006 1 707100 749400 1
10006 1 1 749400 750000 2
10006 1 3 750000 750900 2
10006 968 1 750900 751800 4
10006 968 2 751800 752100 5
10006 968 1 752100 753000 4
10006 968 2 753000 753300 5
10006 90400 1 753300 753900 6
10006 968 1 753900 754800 4
10006 968 2 754800 755100 5
10006 1 2 755100 845100 3
10006 1 1 845100 845700 2
10006 1 3 845700 846600 2
10006 9910006 1 846600 888900 1
10006 1 1 888900 889500 2
10006 1 3 889500 890400 2
10006 969 1 890400 891300 4
10006 969 2 891300 891600 5
10006 90400 1 891600 892200 6
10006 969 1 892200 893100 4
10006 969 2 893100 893400 5
10006 1 2 893400 983400 3
10006 1 1 983400 984000 2
10006 1 3 984000 984900 2
10006 9910006 1 984900 1027200 1
10006 1 1 1027200 1027800 2
10006 1 3 1027800 1028700 2
10006 969 1 1028700 1029600 4
10006 969 2 1029600 1029900 5
10006 1 2 1029900 1119900 3
10006 1 1 1119900 1120500 2
10006 1 3 1120500 1121400 2
10006 9910006 1 1121400 1163700 1
10006 1 1 1163700 1164300 2
10006 1 3 1164300 1165200 2
10006 969 1 1165200 1166100 4
10006 969 2 1166100 1166400 5
10006 90400 1 1166400 1167000 6
10006 969 1 1167000 1167900 4
10006 969 2 1167900 1168200 5
10006 968 1 1168200 1169100 4
10006 968 2 1169100 1169400 5
10006 969 1 1169400 1170300 4
10006 969 2 1170300 1170600 5
10006 968 1 1170600 1171500 4
10006 968 2 1171500 1171800 5
10006 969 1 1171800 1172700 4
10006 969 2 1172700 1173000 5
10006 969 1 1173000 1173900 4
10006 969 2 1173900 1174200 5
10006 90400 1 1174200 1174800 6
10006 969 1 1174800 1175700 4
10006 969 2 1175700 1176000 5
10006 1 1 1176000 1176600 2
10006 1 3 1176600 1177500 2
10006 9910006 1 1177500 1219800 1
10006 1 1 1219800 1220400 2
10006 1 3 1220400 1221300 2
10006 969 1 1221300 1222200 4
10006 969 2 1222200 1222500 5
10006 968 1 1222500 1223400 4
10006 968 2 1223400 1223700 5
10006 90400 1 1223700 1224300 6
10006 968 1 1224300 1225200 4
10006 968 2 1225200 1225500 5
10006 968 1 1225500 1226400 4
10006 968 2 1226400 1226700 5
10006 1 2 1226700 1316700 3
10006 1 1 1316700 1317300 2
10006 1 3 1317300 1318200 2
10006 9910006 1 1318200 1360500 1
10006 1 1 1360500 1361100 2
10006 1 3 1361100 1362000 2
10006 968 1 1362000 1362900 4
10006 968 2 1362900 1363200 5
10006 1 2 1363200 1453200 3
10006 1 1 1453200 1453800 2
10006 1 3 1453800 1454700 2
10006 9910006 1 1454700 1497000 1
10006 1 1 1497000 1497600 2
10006 1 3 1497600 1498500 2
10006 968 1 1498500 1499400 4
10006 968 2 1499400 1499700 5
10006 968 1 1499700 1500600 4
10006 968 2 1500600 1500900 5
10006 969 1 1500900 1501800 4
10006 969 2 1501800 1502100 5
10006 1 2 1502100 1592100 3
10006 1 1 1592100 1592700 2
10006 1 3 1592700 1593600 2
10006 9910006 1 1593600 1635900 1
10006 1 1 1635900 1636500 2
10006 1 3 1636500 1637400 2
10006 969 1 1637400 1638300 4
10006 969 2 1638300 1638600 5
10006 1 2 1638600 1728600 3
10006 1 1 1728600 1729200 2
10006 1 3 1729200 1730100 2
10006 9910006 1 1730100 1772400 1
10006 1 1 1772400 1773000 2
10006 1 3 1773000 1773900 2
10006 968 1 1773900 1774800 4
10006 968 2 1774800 1775100 5
10006 90400 1 1775100 1775700 6
10006 968 1 1775700 1776600 4
10006 968 2 1776600 1776900 5
10006 1 2 1776900 1866900 3
10006 1 1 1866900 1867500 2
10006 1 3 1867500 1868400 2
10006 9910006 1 1868400 1910700 1
10006 1 1 1910700 1911300 2
10006 1 3 1911300 1912200 2
10006 968 1 1912200 1913100 4
10006 968 2 1913100 1913400 5
10006 1 2 1913400 2003400 3
10006 1 1 2003400 2004000 2
10006 1 3 2004000 2004900 2
10006 9910006 1 2004900 2047200 1
10006 1 1 2047200 2047800 2
10006 1 3 2047800 2048700 2
10006 969 1 2048700 2049600 4
10006 969 2 2049600 2049900 5
10006 1 2 2049900 2139900 3
10006 1 1 2139900 2140500 2
10006 1 3 2140500 2141400 2
10006 9910006 1 2141400 2183700 1
10006 1 1 2183700 2184300 2
10006 1 3 2184300 2185200 2
10006 969 1 2185200 2186100 4
10006 969 2 2186100 2186400 5
10006 968 1 2186400 2187300 4
10006 968 2 2187300 2187600 5
10006 1 2 2187600 2277600 3
10006 1 1 2277600 2278200 2
10006 1 3 2278200 2279100 2
10006 9910006 1 2279100 2321400 1
10006 1 1 2321400 2322000 2
10006 1 3 2322000 2322900 2
10006 968 1 2322900 2323800 4
10006 968 2 2323800 2324100 5
10006 968 1 2324100 2325000 4
10006 968 2 2325000 2325300 5
10006 968 1 2325300 2326200 4
10006 968 2 2326200 2326500 5
10006 969 1 2326500 2327400 4
10006 969 2 2327400 2327700 5
10006 968 1 2327700 2328600 4
10006 968 2 2328600 2328900 5
10006 1 2 2328900 2418900 3
10006 1 1 2418900 2419500 2
10006 1 3 2419500 2420400 2
10006 9910006 1 2420400 2462700 1
10006 1 1 2462700 2463300 2
10006 1 3 2463300 2464200 2
10006 968 1 2464200 2465100 4
10006 968 2 2465100 2465400 5
10006 969 1 2465400 2466300 4
10006 969 2 2466300 2466600 5
10006 968 1 2466600 2467500 4
10006 968 2 2467500 2467800 5
10006 1 2 2467800 2557800 3
10006 1 1 2557800 2558400 2
10006 1 3 2558400 2559300 2
10006 9910006 1 2559300 2601600 1
10006 1 1 2601600 2602200 2
10006 1 3 2602200 2603100 2
10006 969 1 2603100 2604000 4
10006 969 2 2604000 2604300 5
10006 968 1 2604300 2605200 4
10006 968 2 2605200 2605500 5
10006 969 1 2605500 2606400 4
10006 969 2 2606400 2606700 5
10006 90400 1 2606700 2607300 6
10006 969 1 2607300 2608200 4
10006 969 2 2608200 2608500 5
10006 1 2 2608500 2698500 3
10006 1 1 2698500 2699100 2
10006 1 3 2699100 2700000 2
10007 9910007 1 0 65700 1
10007 1 1 65700 66300 2
10007 1 3 66300 67200 2
10007 971 1 67200 68100 4
10007 971 2 68100 68400 5
10007 1 2 68400 158400 3
10007 1 1 158400 159000 2
10007 1 3 159000 159900 2
10007 9910007 1 159900 202200 1
10007 1 1 202200 202800 2
10007 1 3 202800 203700 2
10007 970 1 203700 204600 4
10007 970 2 204600 204900 5
10007 1 2 204900 294900 3
10007 1 1 294900 295500 2
10007 1 3 295500 296400 2
10007 9910007 1 296400 338700 1
10007 1 1 338700 339300 2
10007 1 3 339300 340200 2
10007 971 1 340200 341100 4
10007 971 2 341100 341400 5
10007 1 2 341400 431400 3
10007 1 1 431400 432000 2
10007 1 3 432000 432900 2
10007 9910007 1 432900 475200 1
10007 1 1 475200 475800 2
10007 1 3 475800 476700 2
10007 971 1 476700 477600 4
10007 971 2 477600 477900 5
10007 1 2 477900 567900 3
10007 1 1 567900 568500 2
10007 1 3 568500 569400 2
10007 9910007 1 569400 611700 1
10007 1 1 611700 612300 2
10007 1 3 612300 613200 2
10007 971 1 613200 614100 4
10007 971 2 614100 614400 5
10007 1 2 614400 704400 3
10007 1 1 704400 705000 2
10007 1 3 705000 705900 2
10007 9910007 1 705900 748200 1
10007 1 1 748200 748800 2
10007 1 3 748800 749700 2
10007 971 1 749700 750600 4
10007 971 2 750600 750900 5
10007 971 1 750900 751800 4
10007 971 2 751800 752100 5
10007 970 1 752100 753000 4
10007 970 2 753000 753300 5
10007 970 1 753300 754200 4
10007 970 2 754200 754500 5
10007 970 1 754500 755400 4
10007 970 2 755400 755700 5
10007 90400 1 755700 756300 6
10007 970 1 756300 757200 4
10007 970 2 757200 757500 5
10007 971 1 757500 758400 4
10007 971 2 758400 758700 5
10007 1 2 758700 848700 3
10007 1 1 848700 849300 2
10007 1 3 849300 850200 2
10007 9910007 1 850200 892500 1
10007 1 1 892500 893100 2
10007 1 3 893100 894000 2
10007 971 1 894000 894900 4
10007 971 2 894900 895200 5
10007 970 1 895200 896100 4
10007 970 2 896100 896400 5
10007 971 1 896400 897300 4
10007 971 2 897300 897600 5
10007 1 2 897600 987600 3
10007 1 1 987600 988200 2
10007 1 3 988200 989100 2
10007 9910007 1 989100 1031400 1
10007 1 1 1031400 1032000 2
10007 1 3 1032000 1032900 2
10007 971 1 1032900 1033800 4
10007 971 2 1033800 1034100 5
10007 90400 1 1034100 1034700 6
10007 971 1 1034700 1035600 4
10007 971 2 1035600 1035900 5
10007 1 2 1035900 1125900 3
10007 1 1 1125900 1126500 2
10007 1 3 1126500 1127400 2
10007 9910007 1 1127400 1169700 1
10007 1 1 1169700 1170300 2
10007 1 3 1170300 1171200 2
10007 971 1 1171200 1172100 4
10007 971 2 1172100 1172400 5
10007 90400 1 1172400 1173000 6
10007 971 1 1173000 1173900 4
10007 971 2 1173900 1174200 5
10007 1 2 1174200 1264200 3
10007 1 1 1264200 1264800 2
10007 1 3 1264800 1265700 2
10007 9910007 1 1265700 1308000 1
10007 1 1 1308000 1308600 2
10007 1 3 1308600 1309500 2
10007 970 1 1309500 1310400 4
10007 970 2 1310400 1310700 5
10007 971 1 1310700 1311600 4
10007 971 2 1311600 1311900 5
10007 1 2 1311900 1401900 3
10007 1 1 1401900 1402500 2
10007 1 3 1402500 1403400 2
10007 9910007 1 1403400 1445700 1
10007 1 1 1445700 1446300 2
10007 1 3 1446300 1447200 2
10007 971 1 1447200 1448100 4
10007 971 2 1448100 1448400 5
10007 971 1 1448400 1449300 4
10007 971 2 1449300 1449600 5
10007 970 1 1449600 1450500 4
10007 970 2 1450500 1450800 5
10007 971 1 1450800 1451700 4
10007 971 2 1451700 1452000 5
10007 1 2 1452000 1542000 3
10007 1 1 1542000 1542600 2
10007 1 3 1542600 1543500 2
10007 9910007 1 1543500 1585800 1
10007 1 1 1585800 1586400 2
10007 1 3 1586400 1587300 2
10007 970 1 1587300 1588200 4
10007 970 2 1588200 1588500 5
10007 970 1 1588500 1589400 4
10007 970 2 1589400 1589700 5
10007 1 2 1589700 1679700 3
10007 1 1 1679700 1680300 2
10007 1 3 1680300 1681200 2
10007 9910007 1 1681200 1723500 1
10007 1 1 1723500 1724100 2
10007 1 3 1724100 1725000 2
10007 971 1 1725000 1725900 4
10007 971 2 1725900 1726200 5
10007 1 2 1726200 1816200 3
10007 1 1 1816200 1816800 2
10007 1 3 1816800 1817700 2
10007 9910007 1 1817700 1860000 1
10007 1 1 1860000 1860600 2
10007 1 3 1860600 1861500 2
10007 970 1 1861500 1862400 4
10007 970 2 1862400 1862700 5
10007 1 2 1862700 1952700 3
10007 1 1 1952700 1953300 2
10007 1 3 1953300 1954200 2
10007 9910007 1 1954200 1996500 1
10007 1 1 1996500 1997100 2
10007 1 3 1997100 1998000 2
10007 971 1 1998000 1998900 4
10007 971 2 1998900 1999200 5
10007 971 1 1999200 2000100 4
10007 971 2 2000100 2000400 5
10007 1 2 2000400 2090400 3
10007 1 1 2090400 2091000 2
10007 1 3 2091000 2091900 2
10007 9910007 1 2091900 2134200 1
10007 1 1 2134200 2134800 2
10007 1 3 2134800 2135700 2
10007 971 1 2135700 2136600 4
10007 971 2 2136600 2136900 5
10007 971 1 2136900 2137800 4
10007 971 2 2137800 2138100 5
10007 971 1 2138100 2139000 4
10007 971 2 2139000 2139300 5
10007 971 1 2139300 2140200 4
10007 971 2 2140200 2140500 5
10007 970 1 2140500 2141400 4
10007 970 2 2141400 2141700 5
10007 970 1 2141700 2142600 4
10007 970 2 2142600 2142900 5
10007 970 1 2142900 2143800 4
10007 970 2 2143800 2144100 5
10007 90400 1 2144100 2144700 6
10007 970 1 2144700 2145600 4
10007 970 2 2145600 2145900 5
10007 1 2 2145900 2235900 3
10007 1 1 2235900 2236500 2
10007 1 3 2236500 2237400 2
10007 9910007 1 2237400 2279700 1
10007 1 1 2279700 2280300 2
10007 1 3 2280300 2281200 2
10007 970 1 2281200 2282100 4
10007 970 2 2282100 2282400 5
10007 970 1 2282400 2283300 4
10007 970 2 2283300 2283600 5
10007 1 2 2283600 2373600 3
10007 1 1 2373600 2374200 2
10007 1 3 2374200 2375100 2
10007 9910007 1 2375100 2417400 1
10007 1 1 2417400 2418000 2
10007 1 3 2418000 2418900 2
10007 971 1 2418900 2419800 4
10007 971 2 2419800 2420100 5
10007 970 1 2420100 2421000 4
10007 970 2 2421000 2421300 5
10007 970 1 2421300 2422200 4
10007 970 2 2422200 2422500 5
10007 1 2 2422500 2512500 3
10007 1 1 2512500 2513100 2
10007 1 3 2513100 2514000 2
10007 9910007 1 2514000 2556300 1
10007 1 1 2556300 2556900 2
10007 1 3 2556900 2557800 2
10007 971 1 2557800 2558700 4
10007 971 2 2558700 2559000 5
10007 1 2 2559000 2649000 3
10007 1 1 2649000 2649600 2
10007 1 3 2649600 2650500 2
10008 9910008 1 0 65700 1
10008 1 1 65700 66300 2
10008 1 3 66300 67200 2
10008 973 1 67200 68100 4
10008 973 2 68100 68400 5
10008 973 1 68400 69300 4
10008 973 2 69300 69600 5
10008 972 1 69600 70500 4
10008 972 2 70500 70800 5
10008 1 2 70800 160800 3
10008 1 1 160800 161400 2
10008 1 3 161400 162300 2
10008 9910008 1 162300 204600 1
10008 1 1 204600 205200 2
10008 1 3 205200 206100 2
10008 973 1 206100 207000 4
10008 973 2 207000 207300 5
10008 972 1 207300 208200 4
10008 972 2 208200 208500 5
10008 1 2 208500 298500 3
10008 1 1 298500 299100 2
10008 1 3 299100 300000 2
10008 9910008 1 300000 342300 1
10008 1 1 342300 342900 2
10008 1 3 342900 343800 2
10008 972 1 343800 344700 4
10008 972 2 344700 345000 5
10008 973 1 345000 345900 4
10008 973 2 345900 346200 5
10008 1 2 346200 436200 3
10008 1 1 436200 436800 2
10008 1 3 436800 437700 2
10008 9910008 1 437700 480000 1
